student_id,department,semester,gender,hostel_or_dayscholar,study_time_preference,learning_style,sleep_quality,stress_level,internet_access_quality,part_time_job,mentor_support,placement_status,study_minutes_per_day,material_prep_minutes_per_week,extracurricular_minutes_per_week,skill_dev_minutes_per_week,attendance_percentage,previous_year_score,previous_semester_gpa,backlogs_count,internal_marks,projects_completed,hackathons_participated,internships_completed,certifications_count,coding_problems_solved,coding_platform_rating,productivity_index,final_score,performance_category
STU3723,ECE,6,Female,Hostel,Night,Auditory,Good,High,Good,No,Yes,Not Started,228,265,108,559,87.4,82.8,7.83,0,42,8,0,1,6.0,391,1059,94.73,87.32,Excellent
STU3724,CSE,1,Female,Hostel,Night,Visual,Average,Medium,Average,No,Yes,Not Started,123,198,179,554,91.4,71.2,7.03,0,33,0,0,0,1.0,63,942,69.85,79.76,Good
STU3725,CSE,3,Male,Hostel,Morning,Auditory,Average,Medium,Average,No,No,Not Started,42,15,157,285,79.1,63.5,5.68,1,29,3,3,0,2.0,60,1006,58.21,67.96,Average
STU3726,ECE,7,Male,Day Scholar,Night,Visual,Average,Medium,Good,Yes,No,Placed,359,265,18,189,71.7,72.9,7.37,0,38,7,3,1,8.0,41,930,85.48,76.26,Good
STU3727,CSE,2,Female,Hostel,Afternoon,Visual,Average,Low,Good,No,No,Not Started,212,267,8,693,86.6,79.0,8.48,0,37,1,0,0,1.0,152,1377,86.47,85.4,Excellent
STU3728,CSE,2,Female,Day Scholar,Morning,Kinesthetic,Good,Low,Poor,No,No,Not Started,69,209,265,422,90.3,66.1,6.99,0,34,3,1,0,0.0,143,993,66.15,85.88,Excellent
STU3729,CSE,1,Male,Hostel,Morning,Visual,Good,Medium,Good,No,No,Not Started,147,437,192,501,100.0,77.8,6.98,0,41,0,0,0,2.0,23,1070,68.96,84.92,Good
STU3730,CSE-AIML,4,Male,Day Scholar,Night,Auditory,Poor,Medium,Good,No,No,Not Started,386,376,99,64,67.1,77.3,8.05,0,36,4,2,0,0.0,138,1026,67.79,82.85,Good
STU3731,CSE,7,Female,Hostel,Afternoon,Kinesthetic,Average,Low,Average,No,No,Placed,265,219,236,609,83.7,82.3,7.98,0,39,4,4,1,1.0,481,1324,87.05,88.14,Excellent
STU3732,ECE,7,Female,Hostel,Morning,Auditory,Average,Medium,Average,No,No,Placed,150,372,104,150,89.8,64.7,6.74,0,29,6,4,0,1.0,128,1074,70.34,74.4,Good
STU3733,CSE-AIML,5,Male,Day Scholar,Night,Auditory,Average,Low,Good,No,Yes,Not Started,93,396,348,184,90.4,68.1,6.58,0,35,2,0,1,1.0,107,854,68.42,75.3,Good
STU3734,CSE-AIML,1,Female,Hostel,Night,Kinesthetic,Good,Low,Good,No,No,Not Started,302,161,93,113,68.4,67.5,6.57,0,34,0,1,0,0.0,0,1065,71.59,72.56,Good
STU3735,CSE,2,Male,Day Scholar,Night,Visual,Good,Low,Good,No,Yes,Not Started,51,116,366,288,90.7,68.0,6.94,0,29,2,0,0,0.0,136,863,72.51,77.93,Good
STU3736,CSE-AIML,2,Male,Hostel,Morning,Auditory,Average,Medium,Good,No,No,Not Started,224,94,136,315,64.8,66.4,7.43,0,32,1,2,0,2.0,92,891,67.67,77.67,Good
STU3737,CSE-DS,8,Male,Hostel,Night,Visual,Average,Low,Good,No,No,Placed,223,361,0,263,66.1,66.7,6.78,2,32,6,2,3,3.0,157,790,81.15,69.34,Average
STU3738,IT,1,Female,Day Scholar,Morning,Kinesthetic,Average,Medium,Good,No,No,Not Started,279,199,123,306,98.6,82.3,7.77,1,39,1,0,0,1.0,63,1123,65.85,84.15,Good
STU3739,IT,4,Male,Hostel,Afternoon,Visual,Average,Low,Good,No,Yes,Not Started,230,153,190,79,71.5,67.5,6.67,0,39,0,0,0,4.0,7,1175,67.98,79.2,Good
STU3740,CSE-AIML,5,Male,Day Scholar,Afternoon,Visual,Average,High,Poor,No,Yes,Not Started,236,355,121,429,94.3,78.3,8.39,0,41,1,1,0,7.0,96,1120,60.87,89.3,Excellent
STU3741,ECE,3,Male,Hostel,Night,Kinesthetic,Good,Medium,Poor,No,Yes,Not Started,210,202,61,692,84.7,75.8,7.81,0,38,2,2,1,0.0,220,1028,85.25,86.38,Excellent
STU3742,IT,1,Female,Day Scholar,Afternoon,Visual,Average,Low,Average,No,Yes,Not Started,207,115,146,152,94.9,78.4,7.02,2,38,1,0,0,0.0,25,1412,70.16,75.78,Good
STU3743,IT,5,Male,Hostel,Morning,Auditory,Average,Low,Average,No,Yes,Not Started,348,419,182,134,76.5,75.2,7.64,0,38,7,2,1,5.0,55,1119,91.32,83.93,Good
STU3744,CSE,7,Male,Hostel,Afternoon,Auditory,Average,Medium,Good,No,No,In Progress,181,366,50,259,77.0,73.1,7.75,0,34,2,1,1,2.0,154,979,69.5,79.01,Good
STU3745,CSE,5,Male,Hostel,Afternoon,Auditory,Poor,Low,Good,No,No,Not Started,258,163,114,247,88.1,70.7,8.08,0,39,6,1,0,1.0,122,1113,71.82,82.9,Good
STU3746,CSE,8,Female,Hostel,Night,Visual,Poor,High,Good,No,Yes,Placed,143,148,19,61,97.6,71.1,6.44,1,33,3,3,2,1.0,46,1078,52.68,74.4,Good
STU3747,CSE-DS,6,Male,Hostel,Night,Auditory,Good,Medium,Good,No,Yes,Not Started,87,218,156,3,95.6,69.1,6.48,1,36,6,1,2,3.0,0,1209,66.54,80.88,Good
STU3748,CSE-AIML,2,Male,Day Scholar,Morning,Visual,Good,Medium,Good,No,No,Not Started,136,319,26,540,74.1,69.3,7.4,0,36,1,0,0,3.0,54,1078,68.53,76.26,Good
STU3749,CSE-AIML,8,Male,Day Scholar,Morning,Visual,Poor,High,Good,No,No,Placed,157,376,143,0,100.0,77.1,7.56,0,36,5,4,1,2.0,13,1027,45.18,80.02,Good
STU3750,IT,3,Female,Hostel,Morning,Visual,Average,Medium,Average,No,No,Not Started,85,110,233,300,68.5,68.7,6.69,0,34,0,2,1,2.0,70,1177,59.24,76.08,Good
STU3751,IT,1,Female,Hostel,Night,Visual,Poor,High,Good,No,No,Not Started,45,44,187,75,79.2,61.5,5.87,2,31,0,0,0,2.0,12,1329,33.64,64.63,Average
STU3752,ECE,8,Female,Hostel,Morning,Kinesthetic,Poor,High,Good,No,Yes,In Progress,287,215,94,551,95.3,87.8,8.94,0,40,8,3,1,6.0,468,1157,81.33,87.12,Excellent
STU3753,CSE,2,Female,Hostel,Morning,Auditory,Average,High,Good,No,No,Not Started,126,110,0,26,86.9,70.6,7.53,1,35,3,1,0,0.0,70,1036,50.22,76.32,Good
STU3754,CSE-DS,6,Female,Hostel,Night,Auditory,Poor,High,Average,No,No,In Progress,154,207,122,130,100.0,72.5,7.0,0,37,3,2,1,2.0,73,1082,46.38,77.32,Good
STU3755,CSE,8,Male,Hostel,Morning,Visual,Good,Low,Average,No,Yes,Placed,128,167,82,33,80.8,73.7,6.67,0,36,6,3,4,4.0,0,1012,80.12,75.32,Good
STU3756,CSE,6,Female,Day Scholar,Morning,Kinesthetic,Good,Medium,Good,No,No,Not Started,0,44,122,143,92.6,71.0,7.39,0,32,5,3,1,5.0,91,1034,62.86,85.05,Excellent
STU3757,CSE,8,Male,Day Scholar,Afternoon,Visual,Average,Medium,Average,Yes,Yes,Placed,327,443,131,76,69.3,71.3,6.61,1,34,4,0,2,2.0,80,1008,74.12,68.33,Average
STU3758,CSE,2,Male,Hostel,Morning,Auditory,Poor,High,Good,No,No,Not Started,97,255,79,406,70.9,62.7,6.55,1,35,2,3,0,1.0,52,1046,47.42,70.01,Good
STU3759,CSE-AIML,4,Female,Hostel,Night,Auditory,Average,Medium,Average,No,No,Not Started,271,344,51,391,75.7,69.9,7.0,0,36,3,1,0,4.0,202,988,74.23,82.15,Good
STU3760,IT,5,Male,Day Scholar,Night,Kinesthetic,Average,Low,Average,No,No,Not Started,90,0,162,881,68.5,64.7,6.35,0,31,4,1,1,3.0,358,1069,91.44,73.8,Good
STU3761,CSE,1,Male,Hostel,Morning,Visual,Average,Medium,Average,No,Yes,Not Started,200,151,273,0,69.1,67.6,6.36,1,38,0,1,0,0.0,26,958,66.21,72.49,Good
STU3762,CSE-DS,1,Male,Day Scholar,Afternoon,Kinesthetic,Average,Medium,Poor,Yes,Yes,Not Started,265,158,138,452,79.7,65.9,6.44,0,36,0,0,0,0.0,83,1051,61.67,71.17,Good
STU3763,CSE-AIML,1,Female,Day Scholar,Night,Visual,Good,Medium,Average,No,No,Not Started,74,359,113,221,83.5,66.0,6.55,1,32,0,0,0,0.0,32,1180,61.6,76.21,Good
STU3764,CSE,2,Male,Hostel,Night,Kinesthetic,Average,High,Good,No,Yes,Not Started,143,444,222,444,82.8,73.2,7.17,0,36,0,0,0,1.0,84,1102,61.66,82.67,Good
STU3765,CSE-AIML,7,Female,Hostel,Afternoon,Auditory,Good,Medium,Poor,No,No,In Progress,124,97,94,249,90.8,68.5,7.55,0,33,6,1,3,4.0,194,1321,68.67,80.85,Good
STU3766,CSE,4,Female,Day Scholar,Night,Kinesthetic,Average,Medium,,No,No,Not Started,139,259,249,500,80.2,64.3,6.46,2,33,4,0,2,1.0,241,886,64.23,70.14,Good
STU3767,CSE-AIML,3,Female,Day Scholar,Morning,Auditory,Average,Medium,Good,No,No,Not Started,249,394,199,696,65.0,71.0,6.47,0,34,1,0,0,2.0,260,1209,73.51,74.76,Good
STU3768,CSE-AIML,6,Male,Hostel,Night,Auditory,Average,Medium,Average,No,Yes,Not Started,304,158,0,143,77.2,81.7,7.63,1,43,4,0,0,5.0,2,831,69.31,82.38,Good
STU3769,CSE,2,Female,Day Scholar,Night,Visual,Poor,Low,Average,No,No,Not Started,147,147,160,92,89.8,74.6,7.56,0,33,0,0,0,0.0,74,942,49.96,78.08,Good
STU3770,CSE,7,Male,Hostel,Night,Kinesthetic,Average,Medium,Good,No,No,Placed,204,302,59,64,84.6,64.3,5.54,3,37,3,1,0,3.0,54,1237,59.43,68.5,Average
STU3771,CSE-AIML,3,Male,Hostel,Afternoon,Kinesthetic,Average,Low,Average,No,Yes,Not Started,62,48,199,0,66.0,61.5,6.77,0,33,3,1,0,2.0,0,946,64.49,73.9,Good
STU3772,ECE,6,Male,Day Scholar,Morning,Kinesthetic,Average,Medium,Average,No,No,Not Started,402,0,0,165,68.7,79.0,8.58,0,41,7,0,0,0.0,110,879,84.33,87.77,Excellent
STU3773,CSE,6,Female,Day Scholar,Night,Kinesthetic,Good,Medium,Good,Yes,No,Not Started,225,0,113,191,76.6,65.3,5.84,2,31,5,1,2,3.0,179,1142,73.43,68.84,Average
STU3774,CSE-DS,4,Male,Day Scholar,Night,Visual,Average,Medium,Average,No,Yes,Not Started,255,322,103,324,90.7,82.3,8.37,0,42,3,2,2,0.0,84,907,77.28,89.18,Excellent
STU3775,CSE-DS,5,Male,Day Scholar,Night,Visual,Average,Medium,Good,No,No,Not Started,136,404,80,203,77.5,71.3,7.33,1,34,3,2,0,0.0,97,1114,62.37,76.97,Good
STU3776,ECE,1,Male,Hostel,Morning,Visual,Average,Medium,Poor,No,Yes,Not Started,276,240,220,182,88.3,77.7,8.54,0,42,1,3,0,1.0,52,993,64.25,90.75,Excellent
STU3777,IT,8,Male,Hostel,Night,Auditory,Good,Low,Good,Yes,No,In Progress,192,361,401,332,93.1,64.4,7.03,0,30,11,0,4,5.0,226,1323,100.0,77.44,Good
STU3778,CSE-AIML,3,Female,Hostel,Night,Auditory,Good,Low,Good,No,No,Not Started,266,0,145,256,88.8,81.3,7.58,0,41,3,1,0,10.0,79,1207,79.0,84.51,Good
STU3779,CSE-DS,2,Female,Hostel,Morning,Auditory,Good,Medium,Average,Yes,No,Not Started,96,311,252,535,86.9,69.4,6.75,0,38,2,0,0,0.0,61,764,72.03,76.3,Good
STU3780,IT,3,Female,Day Scholar,Morning,Visual,Average,Medium,Average,No,Yes,Not Started,196,257,254,532,59.8,60.7,5.57,3,31,5,1,1,3.0,198,1147,86.96,65.85,Average
STU3781,CSE,5,Male,Hostel,Morning,Auditory,Good,Medium,Good,No,No,Not Started,0,135,362,181,69.4,57.9,5.52,0,28,6,3,0,4.0,94,1111,69.02,69.1,Average
STU3782,CSE,1,Male,Day Scholar,Night,Kinesthetic,Average,Medium,Good,No,Yes,Not Started,236,283,197,39,86.1,69.6,6.38,1,29,1,0,0,0.0,0,1158,66.17,74.74,Good
STU3783,CSE,3,Female,Day Scholar,Night,Auditory,Average,Medium,Average,No,No,Not Started,229,455,202,243,72.1,71.2,6.26,1,33,5,0,0,3.0,57,1098,77.47,71.5,Good
STU3784,IT,5,Male,Hostel,Night,Visual,Poor,High,Poor,No,Yes,Not Started,13,349,108,242,80.6,65.2,7.64,0,35,5,2,0,3.0,125,913,39.14,78.42,Good
STU3785,IT,2,Female,Hostel,Morning,Visual,Average,Medium,Good,No,No,Not Started,78,167,24,712,97.1,69.5,6.07,2,41,0,1,0,3.0,41,1134,67.69,74.26,Good
STU3786,CSE,4,Male,Day Scholar,Night,Visual,Good,High,Good,No,No,Not Started,106,167,233,289,69.1,67.5,7.07,1,32,4,2,1,2.0,117,890,67.85,71.78,Good
STU3787,CSE-AIML,7,Female,Day Scholar,Night,Visual,Average,Medium,Average,No,Yes,Placed,224,290,65,245,85.1,73.3,6.79,1,29,6,3,2,3.0,181,974,78.17,75.54,Good
STU3788,CSE-AIML,6,Male,Day Scholar,Afternoon,Kinesthetic,Average,Medium,Good,No,No,In Progress,0,311,0,0,97.9,67.7,5.85,1,31,5,2,1,2.0,10,1160,53.41,74.82,Good
STU3789,CSE,2,Male,Hostel,Morning,Auditory,Average,Medium,Average,No,No,Not Started,355,144,272,432,58.9,58.1,5.33,2,31,2,1,0,,0,1062,71.98,66.73,Average
STU3790,ECE,1,Female,Hostel,Morning,Auditory,Average,Medium,Good,No,No,Not Started,112,454,102,251,72.6,75.3,8.04,0,38,0,1,0,1.0,54,1210,58.72,77.2,Good
STU3791,CSE,6,Female,Hostel,Night,Visual,Average,Medium,Good,No,No,In Progress,448,233,155,480,72.1,89.0,9.3,0,47,4,2,1,3.0,243,1223,89.28,91.24,Excellent
STU3792,CSE,7,Male,Hostel,Afternoon,Auditory,Average,Medium,Good,No,Yes,Placed,181,376,10,592,87.1,68.8,7.65,0,38,5,5,1,2.0,451,1231,83.01,82.47,Good
STU3793,CSE-AIML,2,Female,Day Scholar,Afternoon,Kinesthetic,Good,Medium,Average,No,Yes,Not Started,0,199,206,114,78.5,57.7,5.88,1,27,1,1,0,6.0,67,1161,66.52,66.42,Average
STU3794,CSE-DS,8,Female,Day Scholar,Morning,Visual,Good,Medium,Good,No,No,Placed,37,502,93,483,88.6,66.0,5.74,3,37,8,2,0,4.0,484,1174,83.92,72.88,Good
STU3795,CSE,2,Male,Hostel,Night,Auditory,Good,Medium,Good,Yes,No,Not Started,181,283,137,434,68.3,66.0,6.38,2,36,4,1,0,1.0,4,919,74.49,68.64,Average
STU3796,CSE-DS,2,Male,Hostel,Morning,Auditory,Good,Low,Average,No,No,Not Started,56,19,182,207,76.4,64.5,6.72,0,29,2,0,0,2.0,53,945,70.35,71.6,Good
STU3797,CSE-AIML,8,Male,Hostel,Afternoon,Auditory,Poor,High,Good,No,Yes,Placed,89,136,114,88,76.1,69.1,6.9,0,39,7,5,2,5.0,50,1051,53.5,79.75,Good
STU3798,CSE,2,Male,Day Scholar,Afternoon,Auditory,Poor,High,Good,No,No,Not Started,0,296,48,91,81.7,60.8,5.7,3,32,0,1,0,0.0,0,996,30.73,65.6,Average
STU3799,CSE,6,Female,Hostel,Afternoon,Visual,Average,Medium,Good,No,No,Not Started,139,422,121,200,84.0,72.3,6.76,1,36,9,0,1,3.0,120,1295,77.31,81.48,Good
STU3800,CSE-AIML,1,Male,Day Scholar,Afternoon,Visual,Poor,High,Good,No,Yes,Not Started,312,260,83,315,73.9,68.0,6.95,0,38,1,0,0,0.0,41,879,60.77,78.94,Good
STU3801,CSE,7,Male,Hostel,Night,Kinesthetic,Average,High,Good,No,No,In Progress,115,93,0,523,82.8,65.1,6.78,0,34,9,1,1,3.0,428,1063,77.83,78.39,Good
STU3802,ECE,5,Male,Day Scholar,Night,Visual,Average,Medium,Good,No,Yes,Not Started,227,229,124,543,83.9,81.8,8.28,0,44,7,1,0,0.0,310,1055,89.84,87.11,Excellent
STU3803,IT,3,Male,Hostel,Night,Auditory,Poor,High,Good,Yes,No,Not Started,83,285,207,241,56.4,71.9,7.74,1,33,3,1,0,1.0,2,1084,47.62,67.63,Average
STU3804,ECE,8,Male,Hostel,Night,Auditory,Good,Medium,,Yes,No,Placed,271,337,0,8,84.6,71.6,6.19,0,39,6,2,3,4.0,38,1111,71.2,74.83,Good
STU3805,CSE,4,Male,Day Scholar,Morning,Auditory,Good,Medium,Average,No,No,Not Started,134,412,184,128,82.9,66.5,6.49,2,35,3,2,0,4.0,150,995,66.34,73.34,Good
STU3806,ECE,8,Male,Hostel,Night,Kinesthetic,Good,Low,Good,No,Yes,In Progress,202,390,185,248,100.0,78.8,7.84,0,40,7,6,1,3.0,251,971,91.98,86.88,Excellent
STU3807,CSE-AIML,7,Female,Hostel,Morning,Visual,Poor,Medium,Average,No,Yes,Placed,108,234,240,185,84.4,57.3,6.02,2,30,10,4,0,3.0,63,1112,75.67,72.48,Good
STU3808,CSE,3,Male,Hostel,Morning,Visual,Poor,High,Good,No,No,Not Started,148,43,149,574,79.8,77.9,8.49,0,44,2,1,0,0.0,187,893,57.92,84.96,Good
STU3809,CSE,3,Female,Hostel,Night,Visual,Average,Medium,Average,No,Yes,Not Started,60,353,97,189,98.1,62.3,6.52,1,27,2,2,0,3.0,134,1206,65.43,71.47,Good
STU3810,CSE,4,Male,Hostel,Night,Auditory,Good,Medium,Good,No,No,Not Started,324,180,120,0,75.1,67.9,6.9,0,31,5,1,1,3.0,17,753,79.26,74.89,Good
STU3811,CSE-DS,7,Male,Day Scholar,Night,Auditory,Poor,High,Average,No,No,In Progress,184,433,106,510,72.0,64.4,6.24,2,29,8,2,2,1.0,414,1137,72.89,67.13,Average
STU3812,CSE-AIML,6,Male,Day Scholar,Night,Auditory,Good,High,Good,No,No,Not Started,108,318,3,432,78.0,73.8,7.73,1,45,6,1,0,3.0,243,1026,75.45,82.13,Good
STU3813,CSE,1,Male,Hostel,Night,Kinesthetic,Good,Low,Good,No,Yes,Not Started,155,214,82,108,88.4,78.2,7.86,0,40,1,0,0,1.0,22,1150,71.45,84.88,Good
STU3814,CSE-DS,4,Female,Hostel,Night,Kinesthetic,Average,High,Good,Yes,No,Not Started,217,494,169,279,100.0,76.8,7.46,0,44,2,0,0,1.0,0,945,62.6,84.09,Good
STU3815,CSE,1,Female,Hostel,Night,Auditory,Poor,Low,Average,No,No,Not Started,240,295,111,127,85.3,74.1,7.91,0,40,1,0,0,0.0,103,1112,59.35,82.23,Good
STU3816,CSE-AIML,6,Female,Hostel,Night,Kinesthetic,Poor,Medium,Average,No,No,In Progress,127,386,74,664,78.5,63.9,6.26,4,31,4,2,1,1.0,433,1084,74.19,66.84,Average
STU3817,CSE,3,Female,Hostel,Morning,Kinesthetic,Average,Medium,Good,No,Yes,Not Started,242,150,128,0,75.7,78.3,7.93,0,40,2,1,1,2.0,0,700,68.08,80.33,Good
STU3818,IT,1,Male,Day Scholar,Morning,Kinesthetic,Good,Low,Good,No,No,Not Started,178,123,46,100,60.3,59.6,5.52,3,31,0,1,0,1.0,103,1130,62.23,58.71,Average
STU3819,IT,6,Male,Hostel,Night,Visual,Good,Low,Poor,No,Yes,Not Started,105,0,136,207,62.2,61.9,6.4,0,35,7,2,3,1.0,100,1054,76.42,72.12,Good
STU3820,CSE-AIML,6,Female,Hostel,Afternoon,Kinesthetic,Average,Medium,Good,Yes,No,Not Started,144,349,164,394,81.7,66.7,6.83,0,29,5,3,0,1.0,253,1025,76.54,76.02,Good
STU3821,CSE,5,Female,Day Scholar,Morning,Auditory,Average,Medium,Average,No,No,Not Started,123,203,134,512,72.8,72.0,6.87,1,38,4,1,1,3.0,256,1245,71.05,75.58,Good
STU3822,CSE,4,Female,Day Scholar,Afternoon,Visual,Good,Low,Good,Yes,No,Not Started,349,519,18,487,82.0,76.1,8.02,0,40,5,0,0,3.0,121,1263,98.44,79.1,Good
STU3823,IT,5,Male,Day Scholar,Afternoon,Kinesthetic,Poor,High,Good,No,Yes,Not Started,190,276,205,407,74.9,61.0,6.34,1,32,4,2,1,4.0,207,1273,71.07,75.72,Good
STU3824,CSE,8,Male,Day Scholar,Night,Auditory,Average,High,,No,Yes,Placed,246,277,40,0,72.0,64.8,6.37,1,36,6,2,2,4.0,0,931,61.32,72.86,Good
STU3825,CSE,3,Female,Day Scholar,Night,Kinesthetic,Average,Medium,Average,No,No,Not Started,288,405,123,157,66.4,63.8,6.22,3,34,3,2,0,0.0,43,1379,67.48,65.85,Average
STU3826,CSE,4,Male,Hostel,Night,Auditory,Average,Medium,Good,No,No,Not Started,188,216,256,382,73.3,58.1,5.85,3,22,5,0,1,3.0,180,873,76.91,64.04,Average
STU3827,CSE-AIML,3,Male,Hostel,Night,Auditory,Average,Medium,Average,No,No,Not Started,264,181,0,406,100.0,78.1,8.56,0,42,0,0,1,0.0,11,1202,69.92,88.17,Excellent
STU3828,CSE-AIML,5,Male,Hostel,Night,Kinesthetic,Good,Low,Good,No,No,Not Started,182,97,35,138,77.4,74.3,7.17,0,35,5,1,1,1.0,0,997,75.81,78.77,Good
STU3829,IT,7,Female,Day Scholar,Night,Kinesthetic,Good,Low,Good,No,No,In Progress,171,247,126,187,78.4,66.8,6.34,1,32,4,2,0,1.0,87,961,74.64,76.48,Good
STU3830,CSE,6,Male,Day Scholar,Night,Visual,Poor,High,Poor,No,No,Not Started,151,286,71,236,80.8,66.4,7.41,0,32,2,3,0,5.0,192,1119,32.69,74.82,Good
STU3831,CSE,3,Female,Hostel,Afternoon,Kinesthetic,Average,Low,Good,No,Yes,Not Started,138,177,0,578,92.5,66.4,7.72,0,36,2,0,0,2.0,180,1288,82.76,88.38,Excellent
STU3832,IT,4,Male,Day Scholar,Morning,Auditory,Good,High,Poor,Yes,Yes,Not Started,227,409,124,318,85.7,77.4,7.32,0,40,4,3,0,5.0,71,675,71.0,78.48,Good
STU3833,IT,8,Female,Day Scholar,Morning,Visual,Good,Low,Average,Yes,No,Placed,84,5,0,83,79.8,70.3,7.04,0,36,8,3,2,4.0,57,1162,73.62,76.22,Good
STU3834,CSE,4,Female,Day Scholar,Night,Auditory,Good,Low,Good,No,Yes,Not Started,75,334,337,124,79.4,65.7,5.92,2,34,4,4,0,1.0,43,928,77.66,71.8,Good
STU3835,CSE-AIML,3,Male,Day Scholar,Night,Auditory,Average,Low,Good,Yes,No,Not Started,259,113,208,276,77.3,72.2,6.91,0,33,4,1,0,1.0,0,1037,78.63,75.82,Good
STU3836,CSE,4,Female,Day Scholar,Night,Kinesthetic,Poor,Medium,Good,No,No,Not Started,284,337,33,8,60.1,58.8,5.76,1,31,3,3,1,1.0,41,1346,58.09,69.16,Average
STU3837,ECE,8,Male,Hostel,Night,Auditory,Good,Medium,Average,No,Yes,Placed,332,256,89,87,74.9,72.2,7.22,2,36,3,3,4,3.0,50,885,74.97,73.71,Good
STU3838,CSE,6,Male,Hostel,Morning,Kinesthetic,Average,Low,Good,No,Yes,Not Started,143,257,0,342,100.0,75.5,6.83,0,38,3,3,1,1.0,203,1200,82.0,86.87,Excellent
STU3839,ECE,7,Female,Hostel,Morning,Auditory,Average,Medium,Good,No,No,In Progress,24,307,256,328,99.1,71.1,7.03,0,37,5,2,4,5.0,284,1040,64.89,83.86,Good
STU3840,CSE-DS,6,Male,Hostel,Night,Visual,Poor,High,Average,Yes,No,In Progress,9,334,134,581,69.4,60.1,6.13,2,26,8,2,1,5.0,401,899,68.63,63.4,Average
STU3841,CSE-AIML,4,Male,Hostel,Morning,Kinesthetic,Average,Medium,Good,No,No,Not Started,299,205,0,100,70.2,71.9,6.94,0,35,4,1,1,2.0,65,1396,66.39,76.67,Good
STU3842,CSE,8,Male,Day Scholar,Night,Visual,Good,Low,Poor,No,No,Placed,258,284,83,332,100.0,82.4,8.75,0,45,10,1,1,4.0,273,1305,91.55,98.69,Excellent
STU3843,CSE-AIML,8,Male,Day Scholar,Night,Kinesthetic,Good,Low,Good,No,Yes,Placed,221,326,191,600,68.3,67.6,6.86,0,36,8,0,2,3.0,462,1154,100.0,82.35,Good
STU3844,CSE-AIML,3,Female,Day Scholar,Night,Visual,Good,Medium,Good,No,Yes,Not Started,237,427,175,507,63.6,64.3,6.78,0,30,4,0,0,0.0,138,1060,91.51,73.96,Good
STU3845,CSE,5,Male,Hostel,Afternoon,Kinesthetic,Good,Medium,Average,No,No,Not Started,241,302,176,625,72.3,73.9,6.98,2,38,1,2,3,5.0,329,1113,84.03,77.4,Good
STU3846,CSE-DS,4,Female,Hostel,Night,Visual,Average,High,Good,No,No,Not Started,350,195,132,0,79.8,82.6,8.04,0,42,2,3,1,2.0,0,879,66.49,82.5,Good
STU3847,ECE,4,Female,Hostel,Night,Visual,Average,Medium,Average,No,No,Not Started,81,465,0,432,88.2,67.9,6.42,1,34,2,0,1,2.0,179,954,73.19,75.02,Good
STU3848,CSE-AIML,4,Male,Hostel,Night,Kinesthetic,Poor,Low,Good,No,Yes,Not Started,101,396,364,47,69.4,66.0,6.73,1,28,2,3,1,6.0,46,998,59.16,72.35,Good
STU3849,CSE-DS,4,Male,Hostel,Night,Kinesthetic,Average,Medium,Good,No,No,Not Started,223,359,85,787,91.6,76.6,7.67,0,43,3,1,0,3.0,327,1358,81.76,87.48,Excellent
STU3850,CSE,3,Female,Hostel,Night,Auditory,Average,Medium,Average,Yes,No,Not Started,249,274,154,494,74.0,66.7,6.08,0,31,4,1,0,1.0,147,949,76.89,70.6,Good
STU3851,CSE-AIML,5,Male,Hostel,Morning,Auditory,Good,Medium,Average,No,No,Not Started,71,234,286,458,79.4,69.3,6.74,0,33,7,0,0,2.0,323,1254,84.2,73.7,Good
STU3852,CSE,5,Male,Day Scholar,Night,Kinesthetic,Poor,High,Good,Yes,No,Not Started,254,55,143,164,99.7,71.7,8.11,0,37,3,0,1,1.0,4,1055,52.04,83.58,Good
STU3853,CSE-DS,1,Male,Hostel,Night,Kinesthetic,Average,Medium,Good,No,Yes,Not Started,140,384,267,369,100.0,70.6,6.0,2,32,0,0,0,1.0,0,960,70.63,73.7,Good
STU3854,ECE,4,Female,Day Scholar,Morning,Visual,Average,Medium,Good,No,Yes,Not Started,226,0,235,392,90.0,73.6,6.83,0,34,5,1,0,3.0,320,1094,86.25,80.36,Good
STU3855,CSE-DS,4,Female,Hostel,Morning,Visual,Average,Low,Average,No,Yes,Not Started,63,265,279,168,85.5,72.5,7.77,0,36,1,2,0,2.0,93,1114,64.76,80.94,Good
STU3856,CSE,1,Male,Day Scholar,Morning,Auditory,Good,Low,Good,No,Yes,Not Started,6,205,181,315,62.7,62.4,6.24,4,36,0,0,0,0.0,35,1114,73.3,63.06,Average
STU3857,CSE,5,Male,Hostel,Night,Auditory,Good,Medium,Average,No,Yes,Not Started,231,303,88,0,100.0,77.5,8.3,0,36,4,0,1,2.0,0,676,75.51,89.57,Excellent
STU3858,CSE-AIML,8,Female,Hostel,Afternoon,Auditory,Average,Medium,Good,No,No,In Progress,360,209,71,680,83.0,83.4,8.69,0,31,9,1,4,5.0,461,1173,100.0,86.64,Excellent
STU3859,CSE-AIML,8,Female,Hostel,Morning,Visual,Good,Low,Average,No,Yes,Placed,183,258,301,416,83.5,66.6,7.52,0,30,4,1,1,7.0,313,1133,90.03,79.53,Good
STU3860,IT,2,Female,Day Scholar,Night,Visual,Average,Low,Good,No,No,Not Started,344,177,102,203,81.0,75.1,6.56,0,35,3,0,0,0.0,66,981,80.04,76.53,Good
